timestamp,mode_time_elapsed,person_detected,person_x_camera,person_z_camera,person_confidence,person_robot_angle_deg,person_robot_distance,person_transform_confidence,head_angle_deg,head_tracking_active,lidar_obstacles_count,closest_lidar_angle_deg,closest_lidar_distance,person_lidar_angle_diff_deg,person_lidar_distance_diff,coordinates_aligned,alignment_score,detection_quality
1755329837.765732,8.267036437988281,True,-48.64360046386719,898.7907104492189,0.9990234375,1.5609101210433842,768.7907104492189,1.0,4.658802145623542,True,302,2.0,400,0.4390898789566158,368.79071044921886,True,0.902923545954844,20
1755329837.9262266,8.427531003952026,True,-40.7978630065918,898.7907104492188,0.9990234375,2.4757913588010094,768.7907104492188,1.0,5.074774491642261,True,297,2.0,400,0.4757913588010094,368.79071044921875,True,0.9025157517343507,18
1755329838.0784578,8.57976222038269,True,-19.614355087280273,898.7907104492186,1.0,0.01316803795755721,768.7907104492186,1.0,1.2633382917835398,True,293,360.0,350,0.01316803795755721,418.79071044921864,True,0.8951560108548335,13
1755329838.2416418,8.742946147918701,True,-18.829782485961914,898.7907104492188,0.9990234375,1.1856550607144274,768.7907104492188,1.0,2.385833537743266,True,297,1.0,400,0.1856550607144274,368.79071044921875,True,0.9057394883797572,16
1755329838.3916497,8.892954111099243,True,-17.26063346862793,898.7907104492188,1.0,0.3853414325014057,768.7907104492188,1.0,1.485530705750235,True,296,360.0,350,0.3853414325014057,418.79071044921875,True,0.8910207509154575,12
1755329838.5563362,9.057640552520752,True,-16.476057052612305,898.7907104492188,0.9990234375,0.4353387074262746,768.7907104492188,1.0,1.485530705750235,True,299,360.0,350,0.4353387074262746,418.79071044921875,True,0.8904652256385145,12
1755329838.7044482,9.205752611160278,True,-13.337760925292969,898.7907104492189,0.9990234375,0.30076511668044453,768.7907104492189,1.0,1.1509533880502547,True,293,360.0,350,0.30076511668044453,418.79071044921886,True,0.8919604877579126,12
1755329838.872839,9.374143362045288,True,-12.553187370300293,898.7907104492188,0.9990234375,0.350769446293786,768.7907104492188,1.0,1.1509533880502547,True,289,360.0,350,0.350769446293786,418.79071044921875,True,0.8914048840955422,12
1755329839.0256362,9.52694058418274,True,-12.553187370300293,898.7907104492188,0.9990234375,0.350769446293786,768.7907104492188,1.0,1.1509533880502547,True,291,360.0,350,0.350769446293786,418.79071044921875,True,0.8914048840955422,12
1755329839.2090619,9.710366249084473,True,-13.337760925292969,898.7907104492188,0.9990234375,0.3007651166804444,768.7907104492188,1.0,1.1509533880502547,True,288,360.0,350,0.3007651166804444,418.79071044921875,True,0.8919604877579126,12
1755329839.3561006,9.857404947280884,True,-12.553187370300293,898.7907104492188,0.9990234375,0.350769446293786,768.7907104492188,1.0,1.1509533880502547,True,289,360.0,350,0.350769446293786,418.79071044921875,True,0.8914048840955422,12
1755329839.51756,10.018864393234253,True,-12.553187370300293,898.7907104492188,0.9990234375,0.350769446293786,768.7907104492188,1.0,1.1509533880502547,True,291,360.0,350,0.350769446293786,418.79071044921875,True,0.8914048840955422,12
1755329839.6616957,10.163000106811523,True,-11.768613815307617,898.7907104492188,0.9990234375,0.40077499497671043,768.7907104492188,1.0,1.1509533880502547,True,288,360.0,350,0.40077499497671043,418.79071044921875,True,0.8908492668879541,12
1755329839.8277273,10.329031705856323,True,-13.337760925292969,898.7907104492188,0.9990234375,0.3007651166804444,768.7907104492188,1.0,1.1509533880502547,True,288,360.0,350,0.3007651166804444,418.79071044921875,True,0.8919604877579126,12
1755329839.9804363,10.481740713119507,True,-11.768613815307617,898.7907104492188,0.9990234375,0.40077499497671043,768.7907104492188,1.0,1.1509533880502547,True,291,360.0,350,0.40077499497671043,418.79071044921875,True,0.8908492668879541,12
1755329840.1502435,10.651547908782959,True,-12.553187370300293,898.7907104492188,0.9990234375,0.350769446293786,768.7907104492188,1.0,1.1509533880502547,True,294,360.0,350,0.350769446293786,418.79071044921875,True,0.8914048840955422,12
1755329840.304024,10.805328369140625,True,-14.122336387634277,898.7907104492188,0.9990234375,0.25076196070439793,768.7907104492188,1.0,1.1509533880502547,True,292,360.0,350,0.25076196070439793,418.79071044921875,True,0.8925160783798687,12
1755329840.4700694,10.971373796463013,True,-14.122336387634277,898.7907104492188,0.9990234375,0.25076196070439793,768.7907104492188,1.0,1.1509533880502547,True,296,360.0,350,0.25076196070439793,418.79071044921875,True,0.8925160783798687,12
1755329840.6178472,11.119151592254639,True,-14.906908988952637,898.7907104492188,0.9990234375,0.2007603583795535,768.7907104492188,1.0,1.1509533880502547,True,292,360.0,350,0.2007603583795535,418.79071044921875,True,0.8930716517390336,12
1755329840.7881877,11.289492130279541,True,-17.26063346862793,898.7907104492188,0.9990234375,38.32805515678221,768.7907104492188,1.0,39.42824443003104,True,286,38.0,1850,0.328055156782213,1081.2092895507812,False,0.7260526203147246,24
1755329840.9336038,11.434908151626587,True,-13.337760925292969,898.7907104492188,0.9990234375,4.606219494666997,768.7907104492188,1.0,5.456407766036807,True,288,3.0,400,1.6062194946669974,368.79071044921875,True,0.8899554391136175,18
1755329841.1034954,11.604799747467041,True,-14.122336387634277,898.7907104492188,0.9990234375,-8.686378332430873,768.7907104492188,1.0,-7.786186905085017,True,292,351.0,400,0.31362166756912657,368.79071044921875,True,0.9043176371924828,15
1755329841.2491992,11.750503540039062,True,-14.122336387634277,898.7907104492188,0.9990234375,-0.09323831483961825,768.7907104492188,1.0,0.8069531125062385,True,293,360.0,350,0.09323831483961825,418.79071044921875,True,0.8942663411116996,12
1755329841.4094934,11.910797834396362,True,-15.691484451293945,898.7907104492188,0.9990234375,-0.1932402544072367,768.7907104492188,1.0,0.8069531125062385,True,295,360.0,350,0.1932402544072367,418.79071044921875,True,0.8931552084498371,12
1755329841.562031,12.063335418701172,True,-16.476057052612305,898.7907104492188,0.9990234375,-0.24323888581772177,768.7907104492188,1.0,0.8069531125062385,True,296,360.0,350,0.24323888581772177,418.79071044921875,True,0.8925996681008317,12
1755329841.736453,12.237757444381714,True,-14.122336387634277,898.7907104492188,0.9990234375,-0.09323831483961825,768.7907104492188,1.0,0.8069531125062385,True,295,360.0,350,0.09323831483961825,418.79071044921875,True,0.8942663411116996,12
1755329841.8873463,12.38865065574646,True,-13.337760925292969,898.7907104492188,0.9990234375,-0.04323515886357173,768.7907104492188,1.0,0.8069531125062385,True,295,360.0,350,0.04323515886357173,418.79071044921875,True,0.8948219317336557,12
1755329842.0542054,12.555509805679321,True,-14.906908988952637,898.7907104492188,0.9990234375,-0.14323991716446266,768.7907104492188,1.0,0.8069531125062385,True,289,360.0,350,0.14323991716446266,418.79071044921875,True,0.8937107677525347,12
1755329842.2020617,12.703366041183472,True,-15.691484451293945,898.7907104492188,0.9990234375,-0.1932402544072367,768.7907104492188,1.0,0.8069531125062385,True,289,360.0,350,0.1932402544072367,418.79071044921875,True,0.8931552084498371,12
1755329842.362824,12.864128351211548,True,-7.845742225646973,898.7907104492188,0.9990234375,0.30681832687644756,768.7907104492188,1.0,0.8069531125062385,True,289,360.0,350,0.30681832687644756,418.79071044921875,True,0.8918932298668458,12
1755329842.5156693,13.016973733901978,True,-9.414891242980957,898.7907104492186,0.9970703125,0.2067980400450478,768.7907104492186,1.0,0.8069531125062385,True,291,360.0,350,0.2067980400450478,418.79071044921864,True,0.8930045663871948,12
1755329842.673909,13.17521333694458,True,10.984039306640625,898.7907104492188,0.9990234375,1.507124753179675,768.7907104492188,1.0,0.8069531125062385,True,290,2.0,400,0.492875246820325,368.79071044921875,True,0.9023259307563584,15
1755329842.8264306,13.32773494720459,True,18.04520606994629,898.7907104492189,0.9990234375,-28.215864602017604,768.7907104492189,1.0,-29.36604923146056,True,296,332.0,400,0.2158646020176036,368.79071044921886,True,0.905403826809722,17
1755329842.9977922,13.499096632003784,True,23.825437545776367,887.7869960734434,0.9990234375,3.62740111781651,757.7869960734434,1.0,2.0901298564150204,True,298,3.0,400,0.6274011178165102,357.78699607344345,True,0.9035821274503446,17
1755329843.1519992,13.653303623199463,True,20.751188278198242,881.6717227623827,0.998046875,-0.9309476859631535,751.6717227623827,1.0,-2.2792227968169034,True,291,359.0,350,0.06905231403684653,401.67172276238273,True,0.8988148213756616,13
1755329843.33325,13.834554433822632,True,30.74249839782715,880.447998046875,0.9990234375,-2.0555078269259486,750.447998046875,1.0,-4.055285331603006,True,287,358.0,350,0.05550782692594858,400.447998046875,True,0.8992712468557708,15
1755329843.4851012,13.986405611038208,True,30.74249839782715,880.4479980468749,0.9990234375,-1.169823748883262,750.4479980468749,1.0,-3.1696012535603195,True,286,359.0,350,0.1698237488832619,400.4479980468749,True,0.898001069945134,13
1755329843.6456425,14.146946907043457,True,36.122432708740234,880.447998046875,0.9990234375,-2.7858538302371993,750.447998046875,1.0,-5.13522922556594,True,287,357.0,350,0.21414616976280065,400.447998046875,True,0.8975085986020279,15
1755329843.7924595,14.293763875961304,True,35.35387420654297,880.447998046875,0.9970703125,-1.9366807567577968,750.447998046875,1.0,-4.2361239334976695,True,287,358.0,350,0.06331924324220317,400.447998046875,True,0.8991844533411457,16
1755329843.9528353,14.454139709472656,True,35.35387420654297,880.447998046875,0.9970703125,-1.3346858847624963,750.447998046875,1.0,-3.6341290615023687,True,299,359.0,350,0.3346858847624963,400.447998046875,True,0.8961692684353646,14
1755329844.0994923,14.600796699523926,True,34.58530807495117,880.447998046875,0.998046875,-2.261895131893097,750.447998046875,1.0,-4.5114020994374515,True,298,358.0,350,0.2618951318930969,400.447998046875,True,0.896978054578358,16
1755329844.2543437,14.755648136138916,True,33.04818344116211,880.447998046875,0.9970703125,-1.5206907873518434,750.447998046875,1.0,-3.670315649484597,True,283,358.0,350,0.4793092126481566,400.447998046875,True,0.8945623425699685,15
1755329844.4062135,14.907517910003662,True,32.279624938964844,880.4479980468749,0.9990234375,-2.517035065112968,750.4479980468749,1.0,-4.616714182194769,True,275,357.0,350,0.4829649348870322,400.4479980468749,True,0.8945217234339808,14
1755329844.566085,15.067389488220215,True,23.056875228881836,880.447998046875,0.998046875,-1.6620993925480887,750.447998046875,1.0,-3.162199085657358,True,277,358.0,350,0.3379006074519113,400.447998046875,True,0.8961335492943712,15
1755329844.7144146,15.215718984603882,True,22.288312911987305,880.447998046875,0.9970703125,-0.8146018126156147,750.447998046875,1.0,-2.2647199136471503,True,280,359.0,350,0.1853981873843853,400.447998046875,True,0.8978280206284548,14
1755329844.8844764,15.385780811309814,True,19.98262596130371,880.447998046875,0.998046875,-0.7165567740519019,750.447998046875,1.0,-2.016717157034712,True,280,359.0,350,0.2834432259480981,400.447998046875,True,0.8967386313110801,13
1755329845.0323656,15.53366994857788,True,23.825437545776367,880.4479980468749,0.998046875,-1.356922853457818,750.4479980468749,1.0,-2.90700185512744,True,288,359.0,350,0.35692285345781793,400.4479980468749,True,0.8959221910054167,13
1755329845.2205033,15.721807718276978,True,23.825437545776367,880.447998046875,0.998046875,-1.303596616777827,750.447998046875,1.0,-2.853675618447449,True,288,359.0,350,0.303596616777827,400.447998046875,True,0.8965147047463053,12
1755329845.3711627,15.872467041015625,True,25.36256217956543,880.447998046875,0.9990234375,-1.1359406377025156,750.447998046875,1.0,-2.7859711023700933,True,290,359.0,350,0.13594063770251563,400.447998046875,True,0.8983775489582533,12
1755329845.5297332,16.03103756904602,True,24.5939998626709,880.447998046875,0.9990234375,-2.059833510510669,750.447998046875,1.0,-3.6598894613252297,True,284,358.0,350,0.0598335105106691,400.447998046875,True,0.8992231837048295,13
1755329845.6822636,16.183568000793457,True,26.13112449645996,880.447998046875,0.9990234375,-1.100230843847301,750.447998046875,1.0,-2.8002333112216826,True,287,359.0,350,0.10023084384730097,400.447998046875,True,0.8987743244455335,12
1755329845.8453162,16.346620559692383,True,23.537227630615234,891.4536254882813,0.9990234375,-1.1420110710470435,761.4536254882813,1.0,-2.654451559492793,True,291,359.0,350,0.14201107104704347,411.4536254882813,True,0.8955586928385181,12
1755329845.9948225,16.496126890182495,True,25.106374740600586,897.5678629557292,0.9990234375,-1.942176785289678,767.5678629557292,1.0,-3.544411429500962,True,290,358.0,350,0.057823214710321924,417.5678629557292,True,0.8949655540976197,14
1755329846.1562474,16.657551765441895,True,24.321800231933594,898.7907104492188,0.9990234375,-0.9405930326532704,768.7907104492188,1.0,-2.49067191744549,True,283,359.0,350,0.05940696734672957,418.79071044921875,True,0.8946422449727316,12
1755329846.308181,16.80948543548584,True,23.537227630615234,898.7907104492188,0.9990234375,-1.9343390675341032,768.7907104492188,1.0,-3.4344387374353222,True,291,358.0,350,0.06566093246589677,418.79071044921875,True,0.8945727564714075,13
1755329846.4690678,16.970372200012207,True,21.96807861328125,898.7907104492188,0.9990234375,-0.8396610062882033,768.7907104492188,1.0,-2.2397952287667797,True,291,359.0,350,0.16033899371179672,418.79071044921875,True,0.8935207780131198,12
1755329846.61456,17.115864276885986,True,25.106374740600586,898.7907104492188,0.9990234375,-1.5102344330861637,768.7907104492188,1.0,-3.1102902948571503,True,288,358.0,350,0.4897655669138363,418.79071044921875,True,0.8898604827553194,13
1755329846.77372,17.2750244140625,True,24.321800231933594,898.7907104492188,0.9990234375,-0.5304843840378276,768.7907104492188,1.0,-2.0805632688300473,True,289,359.0,350,0.4695156159621724,418.79071044921875,True,0.8900854822103379,13
1755329846.9242823,17.425586700439453,True,10.984039306640625,898.7907104492188,0.9990234375,0.5129994596452427,768.7907104492188,1.0,-0.18717218102819358,True,293,1.0,400,0.48700054035475726,368.79071044921875,True,0.9023912052726424,16
1755329847.0891557,17.590460062026978,True,9.414891242980957,898.7907104492188,0.9990234375,0.41298289143299716,768.7907104492188,1.0,-0.18717218102819358,True,286,360.0,350,0.41298289143299716,418.79071044921875,True,0.8907136235939954,12
1755329847.246264,17.747568368911743,True,15.691484451293945,898.7907104492188,0.9990234375,0.8130211858852816,768.7907104492188,1.0,-0.18717218102819358,True,293,1.0,400,0.1869788141147184,368.79071044921875,True,0.9057247800086429,16
1755329847.4126475,17.913951873779297,True,14.602686882019043,892.6764729817709,0.9990234375,0.7500068928267551,762.6764729817709,1.0,-0.18717218102819358,True,290,1.0,400,0.24999310717324486,362.67647298177087,True,0.9065531805637435,17
1755329847.5620599,18.063364267349243,True,13.06556224822998,884.1165405273438,0.9990234375,0.6594889211695059,754.1165405273438,1.0,-0.18717218102819358,True,290,1.0,400,0.34051107883049414,354.1165405273438,True,0.9076874084367141,17
1755329847.7217224,18.223026752471924,True,16.139812469482422,880.447998046875,0.9990234375,0.8630199669967814,750.447998046875,1.0,-0.18717218102819358,True,295,1.0,400,0.1369800330032186,350.447998046875,True,0.9108660001215789,16
1755329847.872545,18.373849391937256,True,13.834124565124512,880.447998046875,0.9990234375,0.7130192351770686,750.447998046875,1.0,-0.18717218102819358,True,295,1.0,400,0.28698076482293144,350.447998046875,True,0.909199325323582,16
1755329848.0321488,18.533453226089478,True,16.908374786376953,880.447998046875,0.998046875,0.9130170925329458,750.447998046875,1.0,-0.18717218102819358,True,299,1.0,400,0.08698290746705417,350.447998046875,True,0.9114215237386474,17
1755329848.1803122,18.68161654472351,True,-3.1382968425750732,891.4519507917008,0.9990234375,-0.3888772992432895,761.4519507917008,1.0,-0.18717218102819358,True,297,360.0,350,0.3888772992432895,411.4519507917008,True,0.8928161534215937,12
1755329848.3396626,18.840966939926147,True,-1.5691484212875366,897.5686601183716,0.9990234375,-0.2873377665395991,767.5686601183716,1.0,-0.18717218102819358,True,294,360.0,350,0.2873377665395991,417.56866011837155,True,0.8924151931199671,12
1755329848.488698,18.990002393722534,True,-2.3537228107452393,898.7907104492188,0.9990234375,-0.33721609375378453,768.7907104492188,1.0,-0.18717218102819358,True,291,360.0,350,0.33721609375378453,418.79071044921875,True,0.8915554769015421,12
1755329848.6440508,19.145355224609375,True,-3.1382968425750732,898.7907104492188,0.9990234375,-0.3872303604329717,768.7907104492188,1.0,-0.18717218102819358,True,291,360.0,350,0.3872303604329717,418.79071044921875,True,0.890999762827329,12
1755329848.8008907,19.302195072174072,True,-2.3537228107452393,898.7907104492188,0.9990234375,-0.33721609375378453,768.7907104492188,1.0,-0.18717218102819358,True,292,360.0,350,0.33721609375378453,418.79071044921875,True,0.8915554769015421,12
1755329848.963378,19.46468234062195,True,-2.3537228107452393,898.7907104492188,0.9990234375,-0.33721609375378453,768.7907104492188,1.0,-0.18717218102819358,True,297,360.0,350,0.33721609375378453,418.79071044921875,True,0.8915554769015421,12
1755329849.1138785,19.615182876586914,True,-4.7074456214904785,898.7907104492188,0.998046875,-0.48725794853365095,768.7907104492188,1.0,-0.18717218102819358,True,295,360.0,350,0.48725794853365095,418.79071044921875,True,0.8898883451817658,12
1755329849.2835448,19.784849166870117,True,-2.3537228107452393,898.7907104492188,0.9990234375,-0.33721609375378453,768.7907104492188,1.0,-0.18717218102819358,True,291,360.0,350,0.33721609375378453,418.79071044921875,True,0.8915554769015421,12
1755329849.430215,19.931519269943237,True,-3.1382968425750732,898.7907104492188,0.9990234375,-0.3872303604329717,768.7907104492188,1.0,-0.18717218102819358,True,292,360.0,350,0.3872303604329717,418.79071044921875,True,0.890999762827329,12
1755329849.5997257,20.101030111312866,True,-13.337760925292969,898.7907104492186,1.0,-1.0373604523980038,768.7907104492186,1.0,-0.18717218102819358,True,312,359.0,400,0.037360452398003785,368.79071044921864,True,0.9073872062499397,20
1755329849.7508035,20.252107858657837,True,-14.906908988952637,898.7907104492188,0.9990234375,-1.1373652106988947,768.7907104492188,1.0,-0.18717218102819358,True,316,359.0,400,0.13736521069889474,368.79071044921875,True,0.9062760422688187,20
1755329849.917324,20.418628454208374,True,-14.122336387634277,898.7907104492189,0.9990234375,-1.08736360837405,768.7907104492189,1.0,-0.18717218102819358,True,318,359.0,400,0.0873636083740501,368.79071044921886,True,0.9068316156279836,20
1755329850.066299,20.56760334968567,True,-17.26063346862793,898.7907104492186,0.9990234375,49.29475671710262,768.7907104492186,1.0,50.39494599035145,True,329,49.0,1850,0.2947567171026222,1081.2092895507812,False,0.7264226029778311,21
1755329850.2277145,20.729018926620483,True,-21.96807861328125,898.7907104492188,1.0,-8.167472787507789,768.7907104492188,1.0,-6.767338565029211,True,342,352.0,450,0.16747278750778882,318.79071044921875,True,0.9184415136376087,36
1755329850.374651,20.87595534324646,True,-29.813817977905273,898.7907104492188,1.0,-45.41866800810259,768.7907104492188,1.0,-43.51880432264263,True,370,315.0,450,0.41866800810259264,318.79071044921875,True,0.9156504556309999,37
1755329850.5627234,21.064027786254883,True,-53.799373626708984,892.6884265252068,0.9970703125,-15.117641085303214,762.6884265252068,1.0,-11.668785760455492,True,399,345.0,550,0.11764108530321415,212.68842652520675,True,0.9455207701986625,56
1755329850.7148623,21.216166734695435,True,-60.25529861450195,882.0985347780671,0.9716796875,32.03186911558904,752.0985347780671,1.0,35.93961798484911,True,415,32.0,1900,0.031869115589039154,1147.901465221933,False,0.7126705324101941,26
1755329850.8930795,21.394383907318115,True,-715.5316772460938,1051.0830638733567,0.40478515625,-3.22161218078609,921.0830638733567,1.0,31.02372049510883,True,405,357.0,400,0.22161218078609002,521.0830638733567,False,0.867266876467371,38
1755329851.0414631,21.54276752471924,True,-715.5316772460938,1051.0830638733567,0.40478515625,18.30693856566059,921.0830638733567,1.0,52.55227124155551,True,412,18.0,2100,0.30693856566059097,1178.9169361266433,False,0.7018603374609993,31
1755329851.2262146,21.727519035339355,True,-637.315673828125,1298.1935990563438,0.6123046875,11.921516539424815,1168.1935990563438,1.0,38.06909161454504,True,412,12.0,2300,0.0784834605751854,1131.8064009436562,False,0.7161763613132506,38
1755329851.376043,21.877347469329834,True,-56.08871078491211,1146.0490874182524,0.50830078125,-10.576491193015533,1016.0490874182524,1.0,-7.774617929965999,True,397,349.0,450,0.4235088069844668,566.0490874182524,False,0.8537820747344984,41
1755329851.546442,22.047746419906616,True,-108.97235107421875,956.1608139337487,0.94482421875,-39.829471807958896,826.1608139337487,1.0,-33.32760328492316,True,371,320.0,500,0.17052819204110392,326.1608139337487,True,0.9165650388272173,52
1755329851.6973898,22.198694229125977,True,-86.78073120117188,929.6619993203731,0.693359375,-3.7056036541981094,799.6619993203731,1.0,1.6273053900744623,True,353,356.0,2000,0.29439634580189056,1200.338000679627,False,0.6966444293211833,17
1755329851.8635888,22.364893198013306,True,-103.15445709228516,936.0799324667539,0.58837890625,9.438754390867103,806.0799324667539,1.0,15.727280968946976,True,338,9.0,2350,0.43875439086710344,1543.920067533246,False,0.6091449343292763,31
1755329852.014567,22.515871286392212,True,-103.15445709228516,937.8685302734375,0.62158203125,3.835279603658815,807.8685302734375,1.0,10.111909216543397,True,321,4.0,2250,0.16472039634118518,1442.1314697265625,False,0.6376369059423461,25
1755329852.1984982,22.69980263710022,True,-108.88525390625,943.071225197581,0.58837890625,3.2881144190177025,813.071225197581,1.0,9.874216602096746,True,306,3.0,2200,0.2881144190177025,1386.928774802419,False,0.6500665349769763,23
1755329852.3460312,22.84733557701111,True,-110.52262115478516,940.4866290318273,0.6748046875,8.075007878080738,810.4866290318273,1.0,14.777461672890547,True,303,8.0,2400,0.07500787808073817,1589.5133709681727,False,0.601788236390393,31
1755329852.510782,23.012086391448975,True,-108.88525390625,942.6952340984136,0.59228515625,5.23725955879582,812.6952340984136,1.0,11.825965496353424,True,305,5.0,2300,0.23725955879582017,1487.3047659015865,False,0.6255375912046498,27
1755329852.662019,23.163323402404785,True,-112.15999603271484,940.1622015185602,0.70849609375,5.905342505908677,810.1622015185602,1.0,12.708493553074865,True,303,6.0,2300,0.09465749409132318,1489.8377984814397,False,0.626488800445292,28
1755329852.832521,23.33382534980774,True,-128.53372192382812,937.8685302734374,0.81640625,7.520113264854268,807.8685302734374,1.0,15.323813987076111,True,305,8.0,2400,0.4798867351457323,1592.1314697265625,False,0.5966350577334067,32
1755329852.984337,23.485641479492188,True,-144.0887451171875,937.8685302734374,0.5400390625,8.38544223204767,807.8685302734374,1.0,17.11974464914027,True,307,8.0,2400,0.38544223204766936,1592.1314697265625,False,0.597684441101163,31
1755329853.1545198,23.655824184417725,True,-148.1821746826172,937.8685302734375,0.8759765625,8.74603584281736,807.8685302734375,1.0,17.7244840251467,True,302,9.0,2350,0.2539641571826401,1542.1314697265625,False,0.6116453085996634,31
1755329853.3082106,23.80951499938965,True,-144.90744018554688,937.8685302734375,0.9091796875,6.2357731461781265,807.8685302734375,1.0,15.018931133122132,True,302,6.0,2300,0.2357731461781265,1492.1314697265625,False,0.624347430944158,28
1755329853.466785,23.96808934211731,True,-147.43316650390625,931.1891793090707,0.9072265625,7.712695474364947,801.1891793090707,1.0,16.709531554489022,True,299,8.0,2400,0.2873045256350526,1598.8108206909292,False,0.5971050223202116,32
1755329853.6216652,24.12296962738037,True,-149.00086975097656,928.6784288899817,0.93408203125,6.6670315995714455,798.6784288899817,1.0,15.782110408554816,True,300,7.0,2450,0.33296840042855447,1651.3215711100183,False,0.5834699583288447,31
1755329853.7857242,24.287028551101685,True,-145.7261199951172,933.9989198868691,0.9208984375,6.147099918446149,803.9989198868691,1.0,15.01511075259137,True,298,6.0,2300,0.14709991844614922,1496.001080113131,False,0.6243652864334267,29
1755329853.9311252,24.432429552078247,True,-149.00086975097656,937.8685302734376,0.94140625,7.98205622911709,807.8685302734376,1.0,17.009294975693415,True,302,8.0,2400,0.017943770882910215,1592.1314697265625,False,0.601767757336327,32
1755329854.0881143,24.589418649673462,True,-150.63824462890625,937.8685302734375,0.94970703125,6.9265068347173715,807.8685302734375,1.0,16.05128614171445,True,313,7.0,2450,0.0734931652826285,1642.1314697265625,False,0.5886505418429968,29
1755329854.2395537,24.74085807800293,True,-147.36349487304688,937.8685302734374,0.77294921875,6.1589200885655755,807.8685302734374,1.0,15.088565483797362,True,335,6.0,2300,0.1589200885655755,1492.1314697265625,False,0.6252013538065196,27
1755329854.4020069,24.903311252593994,True,-146.54481506347656,937.8685302734375,0.94921875,7.584048728015898,807.8685302734375,1.0,16.46487826960657,True,353,8.0,2400,0.41595127198410164,1592.1314697265625,False,0.597345451768536,30
1755329854.5532122,25.054516553878784,True,-139.1766357421875,937.8685302734375,0.71044921875,5.317311033023486,807.8685302734375,1.0,13.758217117629837,True,405,5.0,2300,0.3173110330234863,1492.1314697265625,False,0.623441454423654,29
1755329854.7243981,25.22570252418518,True,-151.45692443847656,937.8685302734377,0.9140625,8.703711920223075,807.8685302734377,1.0,17.877241093364134,True,444,9.0,2350,0.2962880797769252,1542.1314697265623,False,0.6111750427930602,37
1755329854.8730829,25.37438726425171,True,-128.87937927246094,944.9445528411255,0.91357421875,4.344155924495982,814.9445528411255,1.0,12.110709151111024,True,483,4.0,500,0.34415592449598176,314.9445528411255,True,0.9174399070730966,35
1755329855.0443912,25.545695543289185,True,-138.65567016601562,958.5311277673014,0.52978515625,9.41082458267521,828.5311277673014,1.0,17.641812799580823,True,516,9.0,550,0.41082458267520927,278.5311277673014,True,0.9258025004728945,60
1755329855.1929607,25.694265127182007,True,-55.63344955444336,976.5794675810741,0.9912109375,0.14349426825229128,846.5794675810741,1.0,3.403976850641717,True,532,360.0,500,0.14349426825229128,346.57946758107414,True,0.9117607523463727,66
1755329855.3753545,25.87665891647339,True,3.3475167751312256,966.7824577405947,0.986328125,-0.10328122146152416,836.7824577405947,1.0,-0.3016689921892304,True,525,360.0,500,0.10328122146152416,336.78245774059474,True,0.9146568164375011,66
1755329855.527466,26.028770446777344,True,18.411340713500977,960.1687106681112,0.9853515625,0.796849263587009,830.1687106681112,1.0,-0.3016689921892304,True,513,1.0,600,0.20315073641299097,230.1687106681112,True,0.9402005919283833,71
1755329855.7123857,26.213690042495728,True,54.77754592895508,971.8120886706471,0.9951171875,-5.693009993293453,841.8120886706471,1.0,-8.919152864677168,True,483,354.0,650,0.3069900067065472,191.81208867064709,True,0.948635977757821,71
1755329855.8671036,26.36840796470642,True,54.29983139038086,992.6893275408938,0.9853515625,-2.1484333220100673,862.6893275408938,1.0,-5.2793764304052875,True,444,358.0,650,0.14843332201006731,212.68932754089383,True,0.9451784089813313,53
1755329856.051664,26.552968502044678,True,62.182064056396484,1001.7353164740208,0.97314453125,-3.3279748685593895,871.7353164740208,1.0,-6.880015286147267,True,412,357.0,650,0.3279748685593895,221.7353164740208,True,0.9409220056752794,45
1755329856.2033541,26.70465850830078,True,67.9509506225586,975.1882352341868,0.97705078125,-4.555070460541867,845.1882352341868,1.0,-8.540988064349802,True,378,355.0,650,0.4449295394581334,195.18823523418678,True,0.9462592796419185,45
1755329856.373866,26.875170469284058,True,76.07231903076172,913.4756539725714,0.93115234375,-4.89631684180436,783.4756539725714,1.0,-9.656803383470184,True,367,355.0,650,0.10368315819563989,133.47565397257142,True,0.9654790514157945,38
1755329856.524193,27.025497436523438,True,74.58070373535156,862.8457507914286,0.9482421875,-3.8265643493189985,732.8457507914286,1.0,-8.766688605479509,True,359,356.0,650,0.17343565068100153,82.8457507914286,True,0.9773614995167984,31
1755329856.6942594,27.195563793182373,True,120.3629150390625,847.0369570151834,0.96533203125,-14.939396600426537,717.0369570151834,1.0,-23.026912259719225,True,328,354.0,650,8.939396600426537,67.03695701518336,False,0.883914131852576,18
1755329856.8453639,27.346668243408203,True,125.02973937988281,856.1357077564586,0.970703125,-6.226284863757886,726.1357077564586,1.0,-14.53500310590917,True,304,354.0,650,0.22628486375788626,76.1357077564586,True,0.9784517967969089,10
1755329857.0163336,27.517637968063354,True,116.74464416503906,862.8390502929688,0.95947265625,-4.733223253281784,732.8390502929688,1.0,-12.438715799830009,True,282,355.0,650,0.2667767467182163,82.83905029296875,True,0.976326051352111,7
1755329857.1702878,27.671592235565186,True,122.20143127441406,868.7396707628242,0.955078125,-6.742034042862369,738.7396707628242,1.0,-14.74902097848687,True,272,357.0,650,3.742034042862369,88.73967076282418,True,0.9362369262774899,2
