mode_time_elapsed,timestamp,frame_number,x_midpoint_pixels,x_midpoint_normalized,x_camera_mm,z_depth_mm,raw_z_depth_mm,confidence,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,bbox_width,bbox_height,x_jump_from_previous,is_large_jump,rolling_variance_pixels,rolling_std_dev_pixels,rolling_mean_pixels,short_term_variance,medium_term_variance,long_term_variance,detection_count,consistent_detections,large_jumps_count,stability_classification,head_angle_deg,head_tracking_active,person_is_settled,detection_method,filtered_x_position,deadband_blocked,movement_scaled
9.052095174789429,1754810934.2184927,96,1561,0.8134765625,296.1075439453125,871.975711360242,871.975711360242,0.705078125,0.68798828125,0.3642578125,0.93896484375,0.9501953125,0.2509765625,0.5859375,61,True,0.0,0.0,1561,0.0,0.0,0.0,72,72,0,stable,76.56092139826228,True,True,COMPREHENSIVE_FIX,1468.8658455657,False,False
9.152313232421875,1754810934.3187034,98,1577,0.82177734375,304.2301940917969,859.7804838335842,859.7804838335842,0.955078125,0.70458984375,0.36328125,0.93896484375,0.96484375,0.234375,0.6015625,16,False,0.0,0.0,1577,0.0,0.0,0.0,73,73,0,stable,79.26276592673845,True,True,COMPREHENSIVE_FIX,1490.49267645256,False,False
9.252336502075195,1754810934.420214,100,1581,0.82373046875,305.70703125,852.4961072773854,852.4961072773854,0.89892578125,0.712890625,0.361083984375,0.9345703125,0.947265625,0.2216796875,0.586181640625,4,False,0.0,0.0,1581,0.0,0.0,0.0,74,74,0,stable,79.26276592673845,True,True,COMPREHENSIVE_FIX,1508.5941411620481,False,False
9.302722930908203,1754810934.469126,101,1612,0.83984375,315.0367126464844,841.9318320484566,841.9318320484566,0.9892578125,0.73193359375,0.37255859375,0.94775390625,0.97119140625,0.2158203125,0.5986328125,31,False,0.0,0.0,1612,0.0,0.0,0.0,75,75,0,stable,80.61368819097653,True,True,COMPREHENSIVE_FIX,1529.2753129296386,False,False
9.403447389602661,1754810934.569929,103,1619,0.84326171875,317.9336242675781,835.7214762160501,835.7214762160501,0.994140625,0.73486328125,0.369384765625,0.95166015625,0.9658203125,0.216796875,0.596435546875,7,False,0.0,0.0,1619,0.0,0.0,0.0,76,76,0,stable,81.96461045521463,True,True,COMPREHENSIVE_FIX,1547.2202503437109,False,False
9.556978940963745,1754810934.7235503,104,1615,0.84130859375,316.4851989746094,832.7051102979409,832.7051102979409,0.9951171875,0.7333984375,0.370849609375,0.94921875,0.97265625,0.2158203125,0.601806640625,4,False,0.0,0.0,1615,0.0,0.0,0.0,77,77,0,stable,83.26357417082818,True,True,COMPREHENSIVE_FIX,1554.0753034664922,False,False
9.595650434494019,1754810934.7620618,105,1615,0.84130859375,322.6907653808594,836.0998609043137,836.0998609043137,0.994140625,0.7333984375,0.374267578125,0.94921875,0.96875,0.2158203125,0.594482421875,0,False,0.0,0.0,1615,0.0,0.0,0.0,78,78,0,stable,83.26357417082818,True,True,COMPREHENSIVE_FIX,1566.2602427731938,False,False
9.64623236656189,1754810934.8126774,106,1618,0.8427734375,324.1676025390625,839.3934774410084,839.3934774410084,0.984375,0.7314453125,0.3671875,0.9541015625,0.9443359375,0.22265625,0.5771484375,3,False,0.0,0.0,1618,0.0,0.0,0.0,79,79,0,stable,83.26357417082818,True,True,COMPREHENSIVE_FIX,1576.6081942185551,False,False
9.696820735931396,1754810934.8650942,107,1624,0.84619140625,333.6637268066406,848.2553431534084,848.2553431534084,0.98291015625,0.7412109375,0.36328125,0.951171875,0.9609375,0.2099609375,0.59765625,6,False,0.0,0.0,1624,0.0,0.0,0.0,80,80,0,stable,83.26357417082818,True,True,COMPREHENSIVE_FIX,1586.0865553748442,False,False
9.746711492538452,1754810934.9131103,108,1648,0.8583984375,345.7147521972656,854.9666893332272,854.9666893332272,0.9892578125,0.7568359375,0.370849609375,0.9599609375,0.96875,0.203125,0.597900390625,24,False,0.0,0.0,1648,0.0,0.0,0.0,81,81,0,stable,85.96541869930434,True,True,COMPREHENSIVE_FIX,1598.4692442998753,False,False
9.847219944000244,1754810935.0136259,110,1653,0.861328125,347.9743347167969,859.455482615427,859.455482615427,0.9892578125,0.7685546875,0.37353515625,0.9541015625,0.97314453125,0.185546875,0.599609375,5,False,0.0,0.0,1653,0.0,0.0,0.0,82,82,0,stable,85.96541869930434,True,True,COMPREHENSIVE_FIX,1609.3753954399003,False,False
9.897629022598267,1754810935.064038,111,1658,0.86376953125,350.2339172363281,861.7111199272779,861.7111199272779,0.97802734375,0.77099609375,0.369140625,0.95654296875,0.95703125,0.185546875,0.587890625,5,False,0.0,0.0,1658,0.0,0.0,0.0,83,83,0,stable,87.31634096354242,True,True,COMPREHENSIVE_FIX,1619.1003163519204,False,False
9.99841022491455,1754810935.164838,113,1666,0.8681640625,354.7530517578125,862.8390502929688,862.8390502929688,0.97802734375,0.77783203125,0.37451171875,0.95849609375,0.96142578125,0.1806640625,0.5869140625,8,False,0.0,0.0,1666,0.0,0.0,0.0,84,84,0,stable,87.00458967179517,True,True,COMPREHENSIVE_FIX,1628.4802530815364,False,False
10.048590898513794,1754810935.2150533,114,1675,0.87255859375,365.83575439453125,868.6541281776437,868.6541281776437,0.9677734375,0.7841796875,0.370361328125,0.9609375,0.94921875,0.1767578125,0.578857421875,9,False,0.0,0.0,1675,0.0,0.0,0.0,85,85,0,stable,88.35551193603325,True,True,COMPREHENSIVE_FIX,1637.784202465229,False,False
10.148682117462158,1754810935.3150501,116,1688,0.87939453125,381.3030700683594,878.91324554693,878.91324554693,0.89111328125,0.794921875,0.36669921875,0.9638671875,0.89892578125,0.1689453125,0.5322265625,13,False,0.0,0.0,1688,0.0,0.0,0.0,86,86,0,stable,88.61530467915597,True,True,COMPREHENSIVE_FIX,1647.8273619721836,False,False
10.200258493423462,1754810935.3666651,117,1740,0.90673828125,407.9786071777344,886.434218855785,886.434218855785,0.68896484375,0.826171875,0.35107421875,0.9873046875,0.88623046875,0.1611328125,0.53515625,52,True,0.0,0.0,1740,0.0,0.0,0.0,87,87,0,stable,88.61530467915597,True,True,COMPREHENSIVE_FIX,1666.2618895777468,False,False
10.492740392684937,1754810935.6591887,119,1738,0.9052734375,814.3881225585938,1169.8903063053372,1169.8903063053372,0.7431640625,0.8212890625,0.350830078125,0.9892578125,0.89453125,0.16796875,0.543701171875,2,False,0.0,0.0,1738,0.0,0.0,0.0,88,88,0,stable,87.1604653176688,True,True,COMPREHENSIVE_FIX,1674.926138080114,False,False
10.494051456451416,1754810935.660319,120,1740,0.90625,815.9572143554688,1409.197456558561,1409.197456558561,0.6806640625,0.8251953125,0.345458984375,0.9873046875,0.88671875,0.162109375,0.541259765625,2,False,0.0,0.0,1740,0.0,0.0,0.0,89,89,0,stable,87.1604653176688,True,True,COMPREHENSIVE_FIX,1687.9409104640913,False,False
10.544777393341064,1754810935.7112162,121,1739,0.90576171875,814.3881225585938,1593.0326951304016,1593.0326951304016,0.5498046875,0.82421875,0.339599609375,0.9873046875,0.892578125,0.1630859375,0.552978515625,1,False,0.0,0.0,1739,0.0,0.0,0.0,90,90,0,stable,87.1604653176688,True,True,COMPREHENSIVE_FIX,1698.152728371273,False,False
10.59568738937378,1754810935.7620895,122,1741,0.9072265625,817.5263671875,1732.0620112867484,1732.0620112867484,0.60693359375,0.8251953125,0.34033203125,0.9892578125,0.88916015625,0.1640625,0.548828125,2,False,0.0,0.0,1741,0.0,0.0,0.0,91,91,0,stable,85.75758450480618,True,True,COMPREHENSIVE_FIX,1706.7221826970185,False,False
10.645567417144775,1754810935.8119018,123,1755,0.91455078125,831.6486206054688,1797.5814208984375,1797.5814208984375,0.58447265625,0.8447265625,0.343017578125,0.984375,0.9130859375,0.1396484375,0.570068359375,14,False,0.0,0.0,1755,0.0,0.0,0.0,92,92,0,stable,85.75758450480618,True,True,COMPREHENSIVE_FIX,1716.3777461576149,False,False
10.696048736572266,1754810935.862614,124,1760,0.9169921875,837.92529296875,1797.5814208984375,1797.5814208984375,0.443359375,0.84814453125,0.3369140625,0.98583984375,0.9267578125,0.1376953125,0.58984375,5,False,0.0,0.0,1760,0.0,0.0,0.0,93,93,0,stable,85.75758450480618,True,True,COMPREHENSIVE_FIX,1725.102196926092,False,False
10.7461097240448,1754810935.9125428,125,1755,0.91455078125,798.3827514648438,1774.3397167999249,1774.3397167999249,0.50537109375,0.84521484375,0.337646484375,0.98388671875,0.9375,0.138671875,0.599853515625,5,False,0.0,0.0,1755,0.0,0.0,0.0,94,94,0,stable,87.10850676904425,True,True,COMPREHENSIVE_FIX,1731.0817575408737,False,False
10.796098470687866,1754810935.9639785,126,1754,0.91357421875,796.8764038085938,1752.5810486776859,1752.5810486776859,0.634765625,0.845703125,0.32470703125,0.9814453125,0.95458984375,0.1357421875,0.6298828125,1,False,0.0,0.0,1754,0.0,0.0,0.0,95,95,0,stable,86.95263112317063,True,True,COMPREHENSIVE_FIX,1735.665406032699,False,False
10.896814107894897,1754810936.0632074,128,1755,0.91455078125,798.3827514648438,1736.846504756551,1736.846504756551,0.7890625,0.84326171875,0.33203125,0.98583984375,0.953125,0.142578125,0.62109375,1,False,0.0,0.0,1755,0.0,0.0,0.0,96,96,0,stable,88.30355338740873,True,True,COMPREHENSIVE_FIX,1739.5323248261593,False,False
10.946869611740112,1754810936.1132467,129,1760,0.9169921875,802.90185546875,1729.0658244777885,1729.0658244777885,0.5791015625,0.8505859375,0.327392578125,0.9833984375,0.953125,0.1328125,0.625732421875,5,False,0.0,0.0,1760,0.0,0.0,0.0,97,97,0,stable,88.30355338740873,True,True,COMPREHENSIVE_FIX,1743.6258598609274,False,False
11.047077417373657,1754810936.215047,131,1764,0.9189453125,807.4210205078125,1725.6781005859377,1725.6781005859377,0.8408203125,0.85205078125,0.318115234375,0.98583984375,0.9599609375,0.1337890625,0.641845703125,4,False,0.0,0.0,1764,0.0,0.0,0.0,98,98,0,stable,88.51138758190687,True,True,COMPREHENSIVE_FIX,1747.700687888742,False,False
11.099822521209717,1754810936.266264,132,1766,0.919921875,810.4337768554688,1725.6781005859373,1725.6781005859373,0.8212890625,0.85302734375,0.317138671875,0.98681640625,0.9619140625,0.1337890625,0.644775390625,2,False,0.0,0.0,1766,0.0,0.0,0.0,99,99,0,stable,88.51138758190687,True,True,COMPREHENSIVE_FIX,1751.3605503109939,False,False
11.403282165527344,1754810936.5696647,138,1765,0.91943359375,808.9274291992188,1725.6781005859373,1725.6781005859373,0.8310546875,0.85400390625,0.30810546875,0.98486328125,0.95849609375,0.130859375,0.650390625,1,False,0.0,0.0,1765,0.0,0.0,0.0,100,100,0,stable,89.86230984614497,True,True,COMPREHENSIVE_FIX,1752.723066724461,False,False
11.507579565048218,1754810936.6740124,140,1691,0.880859375,305.67010498046875,1463.17108310313,1463.17108310313,0.56787109375,0.806640625,0.29833984375,0.955078125,0.97412109375,0.1484375,0.67578125,74,True,0.0,0.0,1691,0.0,0.0,0.0,101,101,0,stable,89.86230984614497,True,True,COMPREHENSIVE_FIX,1742.1528106457579,False,False
